request_number,scope,variant,sample_id,dataset,provider,model,attempt,status,http_status,error_type,error_message,input_tokens,cache_hit_input_tokens,cache_miss_input_tokens,output_tokens,total_tokens,latency_ms,estimated_cost_usd,requested_at_utc,completed_at_utc
505,pilot,B,finqa-train-003383,finqa,deepseek,deepseek-v4-pro,1,success,200,,,1503,0,1503,3,1506,706.19,0.00065642,2026-07-20T17:08:56.875703+00:00,2026-07-20T17:08:57.581404+00:00
506,pilot,B,finqa-train-003386,finqa,deepseek,deepseek-v4-pro,1,success,200,,,954,0,954,1,955,1128.44,0.00041586,2026-07-20T17:08:57.897824+00:00,2026-07-20T17:08:59.026096+00:00
507,pilot,B,finqa-train-003428,finqa,deepseek,deepseek-v4-pro,1,success,200,,,982,0,982,20,1002,875.08,0.00044457,2026-07-20T17:08:59.341040+00:00,2026-07-20T17:09:00.216059+00:00
508,pilot,B,finqa-train-003474,finqa,deepseek,deepseek-v4-pro,1,success,200,,,688,0,688,3,691,1124.12,0.00030189,2026-07-20T17:09:00.529192+00:00,2026-07-20T17:09:01.653317+00:00
509,pilot,B,finqa-train-003520,finqa,deepseek,deepseek-v4-pro,1,success,200,,,1080,1024,56,3,1083,988.79,3.068e-05,2026-07-20T17:09:01.967906+00:00,2026-07-20T17:09:02.957091+00:00
510,pilot,B,finqa-train-003581,finqa,deepseek,deepseek-v4-pro,1,success,200,,,1020,0,1020,4,1024,1136.52,0.00044718,2026-07-20T17:09:03.272099+00:00,2026-07-20T17:09:04.408484+00:00
511,pilot,B,finqa-train-003625,finqa,deepseek,deepseek-v4-pro,1,success,200,,,1166,0,1166,3,1169,924.08,0.00050982,2026-07-20T17:09:04.723473+00:00,2026-07-20T17:09:05.647144+00:00
512,pilot,B,finqa-train-003652,finqa,deepseek,deepseek-v4-pro,1,success,200,,,1729,0,1729,17,1746,1112.28,0.00076691,2026-07-20T17:09:05.962002+00:00,2026-07-20T17:09:07.074583+00:00
513,pilot,B,finqa-train-003656,finqa,deepseek,deepseek-v4-pro,1,success,200,,,1162,0,1162,4,1166,1210.41,0.00050895,2026-07-20T17:09:07.388701+00:00,2026-07-20T17:09:08.598717+00:00
514,pilot,B,finqa-train-003817,finqa,deepseek,deepseek-v4-pro,1,success,200,,,744,0,744,3,747,921.71,0.00032625,2026-07-20T17:09:08.913116+00:00,2026-07-20T17:09:09.834808+00:00
515,pilot,B,finqa-train-003938,finqa,deepseek,deepseek-v4-pro,1,success,200,,,1240,0,1240,5,1245,1020.02,0.00054375,2026-07-20T17:09:10.150603+00:00,2026-07-20T17:09:11.170149+00:00
516,pilot,B,finqa-train-003940,finqa,deepseek,deepseek-v4-pro,1,success,200,,,926,0,926,4,930,945.91,0.00040629,2026-07-20T17:09:11.484843+00:00,2026-07-20T17:09:12.430692+00:00
517,pilot,B,finqa-train-003942,finqa,deepseek,deepseek-v4-pro,1,success,200,,,744,0,744,78,822,2194.02,0.0003915,2026-07-20T17:09:12.745631+00:00,2026-07-20T17:09:14.939862+00:00
518,pilot,B,finqa-train-003943,finqa,deepseek,deepseek-v4-pro,1,success,200,,,1217,0,1217,4,1221,950.48,0.00053288,2026-07-20T17:09:15.254716+00:00,2026-07-20T17:09:16.204511+00:00
519,pilot,B,finqa-train-003949,finqa,deepseek,deepseek-v4-pro,1,success,200,,,816,0,816,4,820,893.16,0.00035844,2026-07-20T17:09:16.519440+00:00,2026-07-20T17:09:17.412646+00:00
520,pilot,B,finqa-train-003954,finqa,deepseek,deepseek-v4-pro,1,success,200,,,872,0,872,21,893,1712.47,0.00039759,2026-07-20T17:09:17.743592+00:00,2026-07-20T17:09:19.455346+00:00
521,pilot,B,finqa-train-003968,finqa,deepseek,deepseek-v4-pro,1,success,200,,,583,0,583,1,584,1016.1,0.00025447,2026-07-20T17:09:19.770837+00:00,2026-07-20T17:09:20.787426+00:00
522,pilot,B,finqa-train-004007,finqa,deepseek,deepseek-v4-pro,1,success,200,,,688,0,688,3,691,896.76,0.00030189,2026-07-20T17:09:21.102752+00:00,2026-07-20T17:09:21.999133+00:00
523,pilot,B,finqa-train-004036,finqa,deepseek,deepseek-v4-pro,1,success,200,,,1276,0,1276,10,1286,1006.06,0.00056376,2026-07-20T17:09:22.314755+00:00,2026-07-20T17:09:23.321326+00:00
524,pilot,B,finqa-train-004101,finqa,deepseek,deepseek-v4-pro,1,success,200,,,957,896,61,1,958,847.42,3.065e-05,2026-07-20T17:09:23.635258+00:00,2026-07-20T17:09:24.482710+00:00
525,pilot,B,finqa-train-004135,finqa,deepseek,deepseek-v4-pro,1,success,200,,,1025,0,1025,2,1027,917.7,0.00044762,2026-07-20T17:09:24.797841+00:00,2026-07-20T17:09:25.714844+00:00
526,pilot,B,finqa-train-004137,finqa,deepseek,deepseek-v4-pro,1,success,200,,,1647,0,1647,4,1651,938.23,0.00071993,2026-07-20T17:09:26.031109+00:00,2026-07-20T17:09:26.968818+00:00
527,pilot,B,finqa-train-004145,finqa,deepseek,deepseek-v4-pro,1,success,200,,,1071,0,1071,4,1075,903.61,0.00046936,2026-07-20T17:09:27.298094+00:00,2026-07-20T17:09:28.201791+00:00
528,pilot,B,finqa-train-004151,finqa,deepseek,deepseek-v4-pro,1,success,200,,,945,0,945,22,967,1210.46,0.00043022,2026-07-20T17:09:28.515694+00:00,2026-07-20T17:09:29.725876+00:00
529,pilot,B,finqa-train-004176,finqa,deepseek,deepseek-v4-pro,1,success,200,,,1036,1024,12,1,1037,948.92,9.8e-06,2026-07-20T17:09:30.040091+00:00,2026-07-20T17:09:30.989156+00:00
530,pilot,B,finqa-train-004304,finqa,deepseek,deepseek-v4-pro,1,success,200,,,1097,0,1097,3,1100,1024.11,0.00047981,2026-07-20T17:09:31.303249+00:00,2026-07-20T17:09:32.327529+00:00
531,pilot,B,finqa-train-004390,finqa,deepseek,deepseek-v4-pro,1,success,200,,,1007,0,1007,2,1009,967.68,0.00043979,2026-07-20T17:09:32.643368+00:00,2026-07-20T17:09:33.610911+00:00
532,pilot,B,finqa-train-004393,finqa,deepseek,deepseek-v4-pro,1,success,200,,,1406,1280,126,5,1411,727.57,6.38e-05,2026-07-20T17:09:33.925529+00:00,2026-07-20T17:09:34.653715+00:00
533,pilot,B,finqa-train-004407,finqa,deepseek,deepseek-v4-pro,1,success,200,,,1732,0,1732,5,1737,1075.39,0.00075777,2026-07-20T17:09:34.967862+00:00,2026-07-20T17:09:36.043242+00:00
534,pilot,B,finqa-train-004417,finqa,deepseek,deepseek-v4-pro,1,success,200,,,1150,0,1150,27,1177,1218.83,0.00052374,2026-07-20T17:09:36.356565+00:00,2026-07-20T17:09:37.575213+00:00
535,pilot,B,finqa-train-004448,finqa,deepseek,deepseek-v4-pro,1,success,200,,,829,0,829,5,834,1257.7,0.00036497,2026-07-20T17:09:37.889244+00:00,2026-07-20T17:09:39.146690+00:00
536,pilot,B,finqa-train-004513,finqa,deepseek,deepseek-v4-pro,1,success,200,,,640,0,640,107,747,1668.37,0.00037149,2026-07-20T17:09:39.461941+00:00,2026-07-20T17:09:41.130549+00:00
537,pilot,B,finqa-train-004545,finqa,deepseek,deepseek-v4-pro,1,success,200,,,1097,1024,73,2,1099,651.77,3.721e-05,2026-07-20T17:09:41.444148+00:00,2026-07-20T17:09:42.095746+00:00
538,pilot,B,finqa-train-004562,finqa,deepseek,deepseek-v4-pro,1,success,200,,,1029,0,1029,4,1033,1036.13,0.00045109,2026-07-20T17:09:42.410525+00:00,2026-07-20T17:09:43.446712+00:00
539,pilot,B,finqa-train-004590,finqa,deepseek,deepseek-v4-pro,1,success,200,,,561,0,561,4,565,960.02,0.00024751,2026-07-20T17:09:43.761734+00:00,2026-07-20T17:09:44.721624+00:00
540,pilot,B,finqa-train-004680,finqa,deepseek,deepseek-v4-pro,1,success,200,,,604,0,604,5,609,1028.76,0.00026709,2026-07-20T17:09:45.039581+00:00,2026-07-20T17:09:46.068051+00:00
541,pilot,B,finqa-train-004725,finqa,deepseek,deepseek-v4-pro,1,success,200,,,846,0,846,17,863,1000.81,0.0003828,2026-07-20T17:09:46.382125+00:00,2026-07-20T17:09:47.383216+00:00
542,pilot,B,finqa-train-004799,finqa,deepseek,deepseek-v4-pro,1,success,200,,,709,0,709,5,714,935.61,0.00031277,2026-07-20T17:09:47.728758+00:00,2026-07-20T17:09:48.664320+00:00
543,pilot,B,finqa-train-004800,finqa,deepseek,deepseek-v4-pro,1,success,200,,,1015,0,1015,2,1017,911.15,0.00044327,2026-07-20T17:09:48.980387+00:00,2026-07-20T17:09:49.891904+00:00
544,pilot,B,finqa-train-004860,finqa,deepseek,deepseek-v4-pro,1,success,200,,,585,0,585,2,587,874.78,0.00025622,2026-07-20T17:09:50.206012+00:00,2026-07-20T17:09:51.080595+00:00
545,pilot,B,finqa-train-004871,finqa,deepseek,deepseek-v4-pro,1,success,200,,,1264,0,1264,3,1267,882.83,0.00055245,2026-07-20T17:09:51.396595+00:00,2026-07-20T17:09:52.279473+00:00
546,pilot,B,finqa-train-004894,finqa,deepseek,deepseek-v4-pro,1,success,200,,,1040,1024,16,21,1061,1084.79,2.894e-05,2026-07-20T17:09:52.593878+00:00,2026-07-20T17:09:53.678643+00:00
547,pilot,B,finqa-train-004899,finqa,deepseek,deepseek-v4-pro,1,success,200,,,1276,1152,124,18,1294,1200.23,7.378e-05,2026-07-20T17:09:53.992996+00:00,2026-07-20T17:09:55.192701+00:00
548,pilot,B,finqa-train-004929,finqa,deepseek,deepseek-v4-pro,1,success,200,,,743,0,743,5,748,916.41,0.00032755,2026-07-20T17:09:55.506538+00:00,2026-07-20T17:09:56.423091+00:00
549,pilot,B,finqa-train-004951,finqa,deepseek,deepseek-v4-pro,1,success,200,,,1311,0,1311,4,1315,728.8,0.00057377,2026-07-20T17:09:56.737850+00:00,2026-07-20T17:09:57.467163+00:00
550,pilot,B,finqa-train-005000,finqa,deepseek,deepseek-v4-pro,1,success,200,,,743,0,743,25,768,1053.48,0.00034495,2026-07-20T17:09:57.782360+00:00,2026-07-20T17:09:58.836369+00:00
551,pilot,B,finqa-train-005047,finqa,deepseek,deepseek-v4-pro,1,success,200,,,916,0,916,34,950,1337.36,0.00042804,2026-07-20T17:09:59.150979+00:00,2026-07-20T17:10:00.487541+00:00
552,pilot,B,finqa-train-005118,finqa,deepseek,deepseek-v4-pro,1,success,200,,,1212,0,1212,3,1215,966.47,0.00052983,2026-07-20T17:10:00.802755+00:00,2026-07-20T17:10:01.769168+00:00
553,pilot,B,finqa-train-005161,finqa,deepseek,deepseek-v4-pro,1,success,200,,,747,0,747,4,751,928.6,0.00032843,2026-07-20T17:10:02.083401+00:00,2026-07-20T17:10:03.011346+00:00
554,pilot,B,finqa-train-005186,finqa,deepseek,deepseek-v4-pro,1,success,200,,,444,0,444,4,448,1086.01,0.00019662,2026-07-20T17:10:03.327001+00:00,2026-07-20T17:10:04.413237+00:00
555,pilot,B,finqa-train-005214,finqa,deepseek,deepseek-v4-pro,1,success,200,,,1124,0,1124,4,1128,927.92,0.00049242,2026-07-20T17:10:04.728549+00:00,2026-07-20T17:10:05.656729+00:00
556,pilot,B,finqa-train-005259,finqa,deepseek,deepseek-v4-pro,1,success,200,,,927,0,927,5,932,948.13,0.0004076,2026-07-20T17:10:05.970677+00:00,2026-07-20T17:10:06.918327+00:00
557,pilot,B,finqa-train-005286,finqa,deepseek,deepseek-v4-pro,1,success,200,,,1391,0,1391,20,1411,1235.2,0.00062248,2026-07-20T17:10:07.233630+00:00,2026-07-20T17:10:08.469640+00:00
558,pilot,B,finqa-train-005376,finqa,deepseek,deepseek-v4-pro,1,success,200,,,875,0,875,3,878,1017.32,0.00038323,2026-07-20T17:10:08.783751+00:00,2026-07-20T17:10:09.801285+00:00
559,pilot,B,finqa-train-005462,finqa,deepseek,deepseek-v4-pro,1,success,200,,,479,0,479,3,482,972.39,0.00021097,2026-07-20T17:10:10.114898+00:00,2026-07-20T17:10:11.087710+00:00
560,pilot,B,finqa-train-005468,finqa,deepseek,deepseek-v4-pro,1,success,200,,,910,896,14,11,921,1044.48,1.891e-05,2026-07-20T17:10:11.401969+00:00,2026-07-20T17:10:12.446951+00:00
561,pilot,B,finqa-train-005721,finqa,deepseek,deepseek-v4-pro,1,success,200,,,1113,0,1113,5,1118,1020.51,0.0004885,2026-07-20T17:10:12.760616+00:00,2026-07-20T17:10:13.781389+00:00
562,pilot,B,finqa-train-005743,finqa,deepseek,deepseek-v4-pro,1,success,200,,,1432,0,1432,23,1455,1269.36,0.00064293,2026-07-20T17:10:14.095342+00:00,2026-07-20T17:10:15.364745+00:00
563,pilot,B,finqa-train-005747,finqa,deepseek,deepseek-v4-pro,1,success,200,,,1019,0,1019,4,1023,843.04,0.00044674,2026-07-20T17:10:15.679000+00:00,2026-07-20T17:10:16.521812+00:00
564,pilot,B,finqa-train-005749,finqa,deepseek,deepseek-v4-pro,1,success,200,,,1139,1024,115,7,1146,940.09,5.983e-05,2026-07-20T17:10:16.835659+00:00,2026-07-20T17:10:17.775719+00:00
565,pilot,B,finqa-train-005757,finqa,deepseek,deepseek-v4-pro,1,success,200,,,1329,0,1329,4,1333,1028.32,0.0005816,2026-07-20T17:10:18.091413+00:00,2026-07-20T17:10:19.119830+00:00
566,pilot,B,finqa-train-005765,finqa,deepseek,deepseek-v4-pro,1,success,200,,,1053,0,1053,5,1058,1025.03,0.0004624,2026-07-20T17:10:19.434739+00:00,2026-07-20T17:10:20.459786+00:00
567,pilot,B,finqa-train-005768,finqa,deepseek,deepseek-v4-pro,1,success,200,,,1113,0,1113,7,1120,1093.32,0.00049025,2026-07-20T17:10:20.773974+00:00,2026-07-20T17:10:21.867702+00:00
568,pilot,B,finqa-train-005783,finqa,deepseek,deepseek-v4-pro,1,success,200,,,1515,0,1515,32,1547,1340.85,0.00068687,2026-07-20T17:10:22.182015+00:00,2026-07-20T17:10:23.522693+00:00
569,pilot,B,finqa-train-005793,finqa,deepseek,deepseek-v4-pro,1,success,200,,,1569,0,1569,2,1571,929.44,0.00068426,2026-07-20T17:10:23.837182+00:00,2026-07-20T17:10:24.765938+00:00
570,pilot,B,finqa-train-005815,finqa,deepseek,deepseek-v4-pro,1,success,200,,,1282,0,1282,44,1326,1213.61,0.00059595,2026-07-20T17:10:25.080629+00:00,2026-07-20T17:10:26.294616+00:00
571,pilot,B,finqa-train-005834,finqa,deepseek,deepseek-v4-pro,1,success,200,,,1335,0,1335,22,1357,1069.96,0.00059986,2026-07-20T17:10:26.609141+00:00,2026-07-20T17:10:27.678754+00:00
572,pilot,B,finqa-train-005958,finqa,deepseek,deepseek-v4-pro,1,success,200,,,1066,0,1066,3,1069,915.97,0.00046632,2026-07-20T17:10:27.992754+00:00,2026-07-20T17:10:28.908357+00:00
573,pilot,B,finqa-train-006024,finqa,deepseek,deepseek-v4-pro,1,success,200,,,906,0,906,84,990,1744.48,0.00046719,2026-07-20T17:10:29.222528+00:00,2026-07-20T17:10:30.967783+00:00
574,pilot,B,finqa-train-006042,finqa,deepseek,deepseek-v4-pro,1,success,200,,,699,0,699,5,704,1056.82,0.00030842,2026-07-20T17:10:31.281448+00:00,2026-07-20T17:10:32.338919+00:00
575,pilot,B,finqa-train-006106,finqa,deepseek,deepseek-v4-pro,1,success,200,,,1574,0,1574,4,1578,993.59,0.00068817,2026-07-20T17:10:32.652978+00:00,2026-07-20T17:10:33.646249+00:00
576,pilot,B,finqa-train-006150,finqa,deepseek,deepseek-v4-pro,1,success,200,,,981,896,85,2,983,922.05,4.196e-05,2026-07-20T17:10:33.961413+00:00,2026-07-20T17:10:34.883776+00:00
577,pilot,B,finqa-train-006159,finqa,deepseek,deepseek-v4-pro,1,success,200,,,1300,0,1300,2,1302,812.0,0.00056724,2026-07-20T17:10:35.198607+00:00,2026-07-20T17:10:36.010326+00:00
578,pilot,B,finqa-train-006172,finqa,deepseek,deepseek-v4-pro,1,success,200,,,1072,0,1072,4,1076,932.58,0.0004698,2026-07-20T17:10:36.324823+00:00,2026-07-20T17:10:37.257309+00:00
579,pilot,B,finqa-train-006209,finqa,deepseek,deepseek-v4-pro,1,success,200,,,920,896,24,4,924,1006.5,1.717e-05,2026-07-20T17:10:37.572670+00:00,2026-07-20T17:10:38.578889+00:00
580,pilot,B,finqa-valid-000036,finqa,deepseek,deepseek-v4-pro,1,success,200,,,1017,0,1017,92,1109,2121.02,0.00052243,2026-07-20T17:10:38.893655+00:00,2026-07-20T17:10:41.015006+00:00
581,pilot,B,finqa-valid-000037,finqa,deepseek,deepseek-v4-pro,1,success,200,,,1978,0,1978,5,1983,952.64,0.00086478,2026-07-20T17:10:41.329657+00:00,2026-07-20T17:10:42.282247+00:00
582,pilot,B,finqa-valid-000051,finqa,deepseek,deepseek-v4-pro,1,success,200,,,938,0,938,1,939,979.04,0.0004089,2026-07-20T17:10:42.596224+00:00,2026-07-20T17:10:43.575332+00:00
583,pilot,B,finqa-valid-000064,finqa,deepseek,deepseek-v4-pro,1,success,200,,,1194,0,1194,33,1227,1610.24,0.0005481,2026-07-20T17:10:43.889789+00:00,2026-07-20T17:10:45.499464+00:00
584,pilot,B,finqa-valid-000146,finqa,deepseek,deepseek-v4-pro,1,success,200,,,1347,0,1347,4,1351,1070.82,0.00058943,2026-07-20T17:10:45.815870+00:00,2026-07-20T17:10:46.885897+00:00
585,pilot,B,finqa-valid-000154,finqa,deepseek,deepseek-v4-pro,1,success,200,,,1169,0,1169,3,1172,940.91,0.00051112,2026-07-20T17:10:47.201686+00:00,2026-07-20T17:10:48.142153+00:00
586,pilot,B,finqa-valid-000273,finqa,deepseek,deepseek-v4-pro,1,success,200,,,921,0,921,21,942,1113.65,0.00041891,2026-07-20T17:10:48.457569+00:00,2026-07-20T17:10:49.570691+00:00
587,pilot,B,finqa-valid-000324,finqa,deepseek,deepseek-v4-pro,1,success,200,,,569,0,569,5,574,1006.33,0.00025186,2026-07-20T17:10:49.885226+00:00,2026-07-20T17:10:50.892337+00:00
588,pilot,B,finqa-valid-000340,finqa,deepseek,deepseek-v4-pro,1,success,200,,,643,0,643,10,653,2023.14,0.0002884,2026-07-20T17:10:51.206949+00:00,2026-07-20T17:10:53.229859+00:00
589,pilot,B,finqa-valid-000381,finqa,deepseek,deepseek-v4-pro,1,success,200,,,947,0,947,4,951,955.27,0.00041542,2026-07-20T17:10:53.545217+00:00,2026-07-20T17:10:54.500268+00:00
590,pilot,B,finqa-valid-000453,finqa,deepseek,deepseek-v4-pro,1,success,200,,,662,0,662,4,666,930.02,0.00029145,2026-07-20T17:10:54.815642+00:00,2026-07-20T17:10:55.746254+00:00
591,pilot,B,finqa-valid-000458,finqa,deepseek,deepseek-v4-pro,1,success,200,,,617,0,617,6,623,876.27,0.00027362,2026-07-20T17:10:56.060159+00:00,2026-07-20T17:10:56.936740+00:00
592,pilot,B,finqa-valid-000496,finqa,deepseek,deepseek-v4-pro,1,success,200,,,1008,0,1008,21,1029,1181.78,0.00045675,2026-07-20T17:10:57.258284+00:00,2026-07-20T17:10:58.440229+00:00
593,pilot,B,finqa-valid-000542,finqa,deepseek,deepseek-v4-pro,1,success,200,,,808,768,40,6,814,960.12,2.54e-05,2026-07-20T17:10:58.754702+00:00,2026-07-20T17:10:59.714454+00:00
594,pilot,B,finqa-valid-000605,finqa,deepseek,deepseek-v4-pro,1,success,200,,,550,512,38,15,565,1171.84,3.144e-05,2026-07-20T17:11:00.029140+00:00,2026-07-20T17:11:01.201489+00:00
595,pilot,B,finqa-valid-000659,finqa,deepseek,deepseek-v4-pro,1,success,200,,,900,0,900,4,904,782.12,0.00039498,2026-07-20T17:11:01.515533+00:00,2026-07-20T17:11:02.297634+00:00
596,pilot,B,finqa-valid-000709,finqa,deepseek,deepseek-v4-pro,1,success,200,,,1056,0,1056,3,1059,1247.88,0.00046197,2026-07-20T17:11:02.612663+00:00,2026-07-20T17:11:03.860233+00:00
597,pilot,B,finqa-valid-000730,finqa,deepseek,deepseek-v4-pro,1,success,200,,,1147,0,1147,3,1150,931.37,0.00050155,2026-07-20T17:11:04.174918+00:00,2026-07-20T17:11:05.106813+00:00
598,pilot,B,finqa-valid-000813,finqa,deepseek,deepseek-v4-pro,1,success,200,,,1248,0,1248,2,1250,1246.94,0.00054462,2026-07-20T17:11:05.427769+00:00,2026-07-20T17:11:06.674323+00:00
599,pilot,B,finqa-valid-000817,finqa,deepseek,deepseek-v4-pro,1,success,200,,,1359,0,1359,4,1363,890.44,0.00059464,2026-07-20T17:11:06.989885+00:00,2026-07-20T17:11:07.880311+00:00
600,pilot,B,finqa-valid-000877,finqa,deepseek,deepseek-v4-pro,1,success,200,,,920,0,920,15,935,1188.03,0.00041325,2026-07-20T17:11:08.194449+00:00,2026-07-20T17:11:09.382629+00:00
601,pilot,B,financial_mmlu_ko-test-000002,financial_mmlu_ko,deepseek,deepseek-v4-pro,1,success,200,,,253,0,253,1,254,819.2,0.00011093,2026-07-20T17:11:09.699197+00:00,2026-07-20T17:11:10.518142+00:00
602,pilot,B,financial_mmlu_ko-test-000004,financial_mmlu_ko,deepseek,deepseek-v4-pro,1,success,200,,,202,128,74,1,203,876.47,3.352e-05,2026-07-20T17:11:10.833822+00:00,2026-07-20T17:11:11.710216+00:00
603,pilot,B,financial_mmlu_ko-test-000007,financial_mmlu_ko,deepseek,deepseek-v4-pro,1,success,200,,,164,0,164,1,165,841.78,7.221e-05,2026-07-20T17:11:12.024666+00:00,2026-07-20T17:11:12.866220+00:00
604,pilot,B,financial_mmlu_ko-test-000009,financial_mmlu_ko,deepseek,deepseek-v4-pro,1,success,200,,,172,128,44,1,173,670.72,2.047e-05,2026-07-20T17:11:13.181118+00:00,2026-07-20T17:11:13.851473+00:00
605,pilot,B,financial_mmlu_ko-test-000010,financial_mmlu_ko,deepseek,deepseek-v4-pro,1,success,200,,,216,0,216,1,217,871.06,9.483e-05,2026-07-20T17:11:14.166023+00:00,2026-07-20T17:11:15.037008+00:00
606,pilot,B,financial_mmlu_ko-test-000012,financial_mmlu_ko,deepseek,deepseek-v4-pro,1,success,200,,,235,0,235,1,236,811.31,0.00010309,2026-07-20T17:11:15.351736+00:00,2026-07-20T17:11:16.162898+00:00
607,pilot,B,financial_mmlu_ko-test-000013,financial_mmlu_ko,deepseek,deepseek-v4-pro,1,success,200,,,212,0,212,1,213,876.46,9.309e-05,2026-07-20T17:11:16.478052+00:00,2026-07-20T17:11:17.354430+00:00
608,pilot,B,financial_mmlu_ko-test-000015,financial_mmlu_ko,deepseek,deepseek-v4-pro,1,success,200,,,124,0,124,1,125,1141.56,5.481e-05,2026-07-20T17:11:17.704304+00:00,2026-07-20T17:11:18.845798+00:00
609,pilot,B,financial_mmlu_ko-test-000020,financial_mmlu_ko,deepseek,deepseek-v4-pro,1,success,200,,,132,0,132,1,133,866.89,5.829e-05,2026-07-20T17:11:19.161011+00:00,2026-07-20T17:11:20.027305+00:00
610,pilot,B,financial_mmlu_ko-test-000024,financial_mmlu_ko,deepseek,deepseek-v4-pro,1,success,200,,,238,0,238,1,239,894.55,0.0001044,2026-07-20T17:11:20.344141+00:00,2026-07-20T17:11:21.238228+00:00
611,pilot,B,financial_mmlu_ko-test-000025,financial_mmlu_ko,deepseek,deepseek-v4-pro,1,success,200,,,234,0,234,1,235,806.85,0.00010266,2026-07-20T17:11:21.554230+00:00,2026-07-20T17:11:22.360928+00:00
612,pilot,B,financial_mmlu_ko-test-000027,financial_mmlu_ko,deepseek,deepseek-v4-pro,1,success,200,,,234,0,234,1,235,977.4,0.00010266,2026-07-20T17:11:22.677020+00:00,2026-07-20T17:11:23.654330+00:00
613,pilot,B,financial_mmlu_ko-test-000028,financial_mmlu_ko,deepseek,deepseek-v4-pro,1,success,200,,,238,0,238,1,239,675.52,0.0001044,2026-07-20T17:11:23.969048+00:00,2026-07-20T17:11:24.644306+00:00
614,pilot,B,financial_mmlu_ko-test-000030,financial_mmlu_ko,deepseek,deepseek-v4-pro,1,success,200,,,135,0,135,1,136,890.3,5.959e-05,2026-07-20T17:11:24.958951+00:00,2026-07-20T17:11:25.849937+00:00
615,pilot,B,financial_mmlu_ko-test-000031,financial_mmlu_ko,deepseek,deepseek-v4-pro,1,success,200,,,153,0,153,1,154,859.69,6.742e-05,2026-07-20T17:11:26.164628+00:00,2026-07-20T17:11:27.024176+00:00
616,pilot,B,financial_mmlu_ko-test-000032,financial_mmlu_ko,deepseek,deepseek-v4-pro,1,success,200,,,145,0,145,1,146,953.8,6.394e-05,2026-07-20T17:11:27.339447+00:00,2026-07-20T17:11:28.292401+00:00
617,pilot,B,financial_mmlu_ko-test-000033,financial_mmlu_ko,deepseek,deepseek-v4-pro,1,success,200,,,200,0,200,1,201,649.36,8.787e-05,2026-07-20T17:11:28.607655+00:00,2026-07-20T17:11:29.256572+00:00
618,pilot,B,financial_mmlu_ko-test-000035,financial_mmlu_ko,deepseek,deepseek-v4-pro,1,success,200,,,172,0,172,1,173,793.94,7.569e-05,2026-07-20T17:11:29.571588+00:00,2026-07-20T17:11:30.365231+00:00
619,pilot,B,financial_mmlu_ko-test-000036,financial_mmlu_ko,deepseek,deepseek-v4-pro,1,success,200,,,161,0,161,1,162,884.8,7.09e-05,2026-07-20T17:11:30.681636+00:00,2026-07-20T17:11:31.566565+00:00
620,pilot,B,financial_mmlu_ko-test-000038,financial_mmlu_ko,deepseek,deepseek-v4-pro,1,success,200,,,226,0,226,1,227,913.74,9.918e-05,2026-07-20T17:11:31.881708+00:00,2026-07-20T17:11:32.794986+00:00
621,pilot,B,financial_mmlu_ko-test-000040,financial_mmlu_ko,deepseek,deepseek-v4-pro,1,success,200,,,193,0,193,1,194,852.93,8.483e-05,2026-07-20T17:11:33.110992+00:00,2026-07-20T17:11:33.963443+00:00
622,pilot,B,financial_mmlu_ko-test-000041,financial_mmlu_ko,deepseek,deepseek-v4-pro,1,success,200,,,160,0,160,1,161,910.41,7.047e-05,2026-07-20T17:11:34.278505+00:00,2026-07-20T17:11:35.188954+00:00
623,pilot,B,financial_mmlu_ko-test-000043,financial_mmlu_ko,deepseek,deepseek-v4-pro,1,success,200,,,194,0,194,1,195,860.83,8.526e-05,2026-07-20T17:11:35.503253+00:00,2026-07-20T17:11:36.363679+00:00
624,pilot,B,financial_mmlu_ko-test-000044,financial_mmlu_ko,deepseek,deepseek-v4-pro,1,success,200,,,201,0,201,1,202,794.84,8.831e-05,2026-07-20T17:11:36.679152+00:00,2026-07-20T17:11:37.473460+00:00
625,pilot,B,financial_mmlu_ko-test-000048,financial_mmlu_ko,deepseek,deepseek-v4-pro,1,success,200,,,148,128,20,1,149,772.15,1.003e-05,2026-07-20T17:11:37.788058+00:00,2026-07-20T17:11:38.559554+00:00
626,pilot,B,financial_mmlu_ko-test-000052,financial_mmlu_ko,deepseek,deepseek-v4-pro,1,success,200,,,172,0,172,1,173,655.49,7.569e-05,2026-07-20T17:11:38.874283+00:00,2026-07-20T17:11:39.530027+00:00
627,pilot,B,financial_mmlu_ko-test-000054,financial_mmlu_ko,deepseek,deepseek-v4-pro,1,success,200,,,150,128,22,1,151,750.6,1.09e-05,2026-07-20T17:11:39.844182+00:00,2026-07-20T17:11:40.594786+00:00
628,pilot,B,financial_mmlu_ko-test-000057,financial_mmlu_ko,deepseek,deepseek-v4-pro,1,success,200,,,192,0,192,1,193,820.82,8.439e-05,2026-07-20T17:11:40.910204+00:00,2026-07-20T17:11:41.730589+00:00
629,pilot,B,financial_mmlu_ko-test-000059,financial_mmlu_ko,deepseek,deepseek-v4-pro,1,success,200,,,139,0,139,1,140,787.57,6.133e-05,2026-07-20T17:11:42.045103+00:00,2026-07-20T17:11:42.832785+00:00
